College,Prefix,Number,Title,ND,EI,IC,FQ,SI,AD,DD,ER,WF,WD,WI,EX,CE,Description,Rating
CSSH,INTL,2500,Race and Global Human Mobility,0,0,0,0,1,0,1,0,0,0,0,0,0,"Examines the relationship between race and the movement of people around the globe. Offers students an opportunity to acquire a concrete understanding of how race and ethnicity (as social constructions) have developed as people have migrated (under free will or forced circumstances) within and across geopolitical territories (i.e., colonies, countries) in the past (1400s) and through the present. Ethnoracial-related conflicts connected to migration (i.e., rebellions by the enslaved during the Atlantic slave trade, Rwandan genocide, Syrian civil war) may also be explored.",4
CSSH,INTL,3150,Global Philanthropy,0,0,0,0,1,0,0,1,0,0,0,0,0,"Analyzes whether transnational philanthropy can solve problems of global poverty, development, and human welfare. Introduces students to relevant normative and empirical scholarship drawn from moral philosophy, postcolonial critical theory, development economics, and comparative politics. Offers students an opportunity to obtain the analytical tools needed to assess the promise and pitfalls of global philanthropy. Invites the application of these skills through a sustained funding simulation.",4
CSSH,INTL,3400,International Conflict and Negotiation,0,0,0,0,1,0,0,0,0,0,1,0,0,"Offers an interdisciplinary approach to analyzing international conflict and negotiations: how conflicts evolve, are managed, and/or resolved. In dealing with different types of regional and international conflicts, students focus on historical, ethnic, religious, geographic, and political aspects of a variety of conflicts and the consequences these conflicts hold for regional and international actors.",1
CSSH,INTL,3430,"Revolution, Civil War, and Insurrection",0,0,0,0,1,0,0,0,0,0,1,0,0,"Explores various types of conflict settlements and their implications for peace and reconciliation. Why do civil wars break out in some places but not others? What does it take to start a revolution? Why do some conflicts last decades, and what can be done to mitigate their costs? Examines why civil conflicts begin, how they are fought, and how they end. Substantive topics include strategies of insurgency and counterinsurgency; the role of ethnicity, religion, and gender; and the relationship between economic factors and conflict. Students leverage fundamental concepts and theories in comparative politics to analyze civil conflicts in a wide range of country contexts.",1
CSSH,INTL,3450,"Security, Culture, Power",0,0,0,0,1,0,0,0,0,0,0,0,0,"Offers a critical and interdisciplinary approach to the study of security. Analyzes the politics, culture, geography, and history of security as a major force shaping the contemporary world. Aims to develop a critical analysis of how power operates in and through security by examining questions of how security shapes cities, states, space, and society from the cultural and psychological terrain of fear to the international terrain of war, capitalism, migration, and transnational conflicts.",3
CSSH,INTL,3520,Global Political Economy,0,0,0,0,1,0,0,0,0,0,0,0,0,"Examines how states, institutions, policy choices, and social forces shape—and are influenced by—the global economy and the world polity. Draws on historical patterns and empirical evidence of societal behavior to evaluate the evolution of global development policy over time and across space. Uses country illustrations and case studies to demonstrate how examining development policy trade-offs can provide guidance for formulating sustainable development policies at the global level. Focuses on global governance and how decisions about global rules related to industrial policy, foreign investment policy, and climate change policy are made at the level of several international institutions.",5
CSSH,INTL,4350,Ethnography of Southeast Asia,0,0,1,0,1,0,0,0,0,0,0,0,0,"Offers a seminar on the societies and cultures of Southeast Asia. Uses an interdisciplinary approach to this diverse and dynamic geopolitical region, with readings from anthropology, history, political science, and literature. Covers the major political and cultural changes that have shaped Southeast Asia in relation to the world—from the age of colonial expansion, to the rise of nation-states, to the present global era. Examines central questions in the ethnography of Southeast Asia, emphasizing the postcolonial legacies of Southeast Asia, states and violence, culture and mobility, and pressing contemporary issues in globalizing Southeast Asia.",2
CSSH,INTL,4500,Latin American Society and Development,0,0,1,0,0,0,0,0,0,0,1,0,0,"Explores the processes of social, economic, and cultural change in Latin America. While concentrating on the present, traces class formation, agrarian structures, ethnic identity, ceremonial organization, gender roles, and political conflict since the colonial era in a range of countries. Emphasizes the relationship of communities and national political and economic systems. May emphasize Central America and Mexico or countries in South America through case studies.",2
CSSH,INTL,4510,Anthropology of Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,"Explores Africa's changing place in the world. Studies the history of Africa and explores the role of ethnography in the making of colonial Africa and the cultural transformations and continuities produced by the emergence of African cities during and after colonialism. Studies postcolonial Africa to critically and comparatively engage with contemporary issues facing African societies. Considers the efflorescence of new cultural forms of music, art, film, and literature, in conjunction with new sources of identity such as nationality, religion, ethnicity, consumption, and migration.",5
CSSH,INTL,4520,Chinese Society and Culture,0,0,0,0,1,0,0,0,0,0,0,0,0,"Introduces students to changes in society and economy in contemporary China. Examines changes in family, gender relations, rural life, work, and international relations. Draws on literature from a range of disciplines including sociology, political science, anthropology, and economics.",1
CSSH,INTL,5100,Climate and Development,0,0,0,0,1,0,0,0,0,0,0,0,0,"Serves as an introduction to climate change and development processes in developing countries. Exposes students to key debates in the fields of climate change and international development. Offers students an opportunity to learn about the approaches to climate adaptation, the relationship between adaptation and development, and concepts of resilience and transformation. Using a comparative case study approach, explores the importance of the local context; the intersections of politics, economics, and culture; ecology and human-environment relationships; and the role (and challenges) of finance and development assistance. Climate impacts threaten to reverse many of the development gains of the last century, and the most vulnerable are likely to be the most impacted by climate change. At the same time, opportunities exist to ensure climate-compatible development pathways.",3
CSSH,INTP,3550,Interpreting Scripted Texts,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guides students through the process of analyzing and interpreting frozen texts (plays, poems, and ceremonial scripts), from first read-through to final interpreted rendering of the performed text. Interpreting for theatrical or otherwise scripted communication is markedly different from other forms of interpreting. The availability of a script, ample time to rehearse, and the possibility of feedback makes this a hybrid practice—part interpreting, part translation, and part performance. Offers students an opportunity to learn how to analyze scripts for both content and interpreting issues; how to solve production problems of logistics, placement, and lighting; and how to interpret a series of performances for the Deaf Community. This course is offered in conjunction with or in advance of a theatre department production or other performed text.",1
CSSH,INTP,3970,Research Methods for Interpreting and Translation,0,0,0,0,0,1,0,0,0,0,1,0,0,"Offers an overview of research methodologies in interpreting and translation studies for students preparing for research capstone projects. Focuses on foundational theoretical knowledge and skills in research design, hypothesis testing, sampling and measurement, research ethics with deaf populations, as well as basic data analysis and interpretation. Offers students an opportunity to evaluate current literature in the discipline, write a project proposal to plan a research study or community-based project, and link social science research methods to sign language interpreting and translation practice.",5
CSSH,INTP,4650,Ethical Decision Making,0,0,0,0,0,0,0,1,0,0,0,0,0,"Explores ethical standards and dilemmas in American Sign Language-English interpreting and other professions through discussions, hypothetical situations, and role-playing. Topics include culturally objective standards, ethics and professional principles, power relations within groups, and the Registry of Interpreters for the Deaf (RID) code of ethics. Compares various alternatives (i.e., consequence-based ethics) to a duty-based approach to the RID code and draws upon ethical fieldwork experience to analyze the principles that guide ethical decision making among professional interpreters.",5
CSSH,INTP,4940,Interpreting Research Capstone,0,0,0,0,0,0,0,0,0,0,1,0,1,"Requires students to undertake a research project focused on some aspect of American Sign Language-English interpretation. Students work individually or in research teams (with approval). In consultation with a faculty advisor, students select a research question, design and implement the data collection component of the project, analyze results, and write up their research findings. In addition to a written report, students also present their research results to ASL majors and community stakeholders at an annual ASL research symposium.",3
CSSH,INTP,4995,Interpreting Practicum,0,0,0,0,0,0,0,0,0,0,0,1,0,"Places students in practical interpreting experiences in educational settings, agencies serving Deaf people, and with freelance interpreters. Requires students to record a set number of hours interpreting with supervision and analyze their work with the supervising interpreter. Students maintain a log, participate in discussions, present case studies drawn from their supervised work experience in seminars, and create a professional development plan for postgraduation. Fulfills the experiential education requirement for ASL majors.",2
CSSH,JWSS,1285,Jewish Religion and Culture,0,0,1,0,1,0,0,0,0,0,0,0,0,"Explores some of the rich variety of Jewish cultural expressions and interpretive traditions, including the Jewish life cycle (birth through death) and the calendar cycle (holidays and daily rituals). Judaism is an ancient, living religious civilization that has evolved continuously over the millenia and around the globe. Offers students an opportunity to become familiar with the major periods of Jewish history and study exemplary formative Jewish texts (from the Bible and its interpreters through rabbinic, legal, and later literatures). Studies the global diversity of Jewish traditions, cultures, and identities, including how Jewish religion and culture have been influenced by the communities in which Jews have lived and live. No prior knowledge of Judaism is necessary or assumed.",2
CSSH,JWSS,1294,History of the Jews in the Modern World,0,0,0,0,1,0,1,0,0,0,0,0,0,"Surveys the history of the Jews in the modern world, with an emphasis on global cultural exchange. Examines Jewish interaction with non-Jewish society from Europe to North Africa, the Middle East, the Soviet Union, Israel, and the United States and explores this relationship’s creative and destructive consequences. Focuses on how Jewish society, culture, religious practice, and political definition changed in relation to a variety of processes now associated with modernity, such as urbanization, industrialization, state centralization, and the development of nationalism and secularism.",3
CSSH,JWSS,2259,"Sex, Gender, and Judaism",0,0,1,0,0,0,1,0,0,0,0,0,0,"Introduces the representation of sex and gender in Jewish culture and religion. Explores varied representations of masculinity and femininity over time and place within Jewish communities; the role of biblical texts in the construction of Western conceptions of gender and sexuality; and how contemporary feminist, queer, and other sexual identities have influenced Jewish practices. Readings draw from a range of primary sources (memoirs, fiction, religious texts, etc.) and critical literature.",5
CSSH,JWSS,2282,The Holocaust and Comparative Genocide,0,0,0,0,1,0,0,1,0,0,0,0,0,"Examines the origins of the Holocaust, perpetrators and victims, and changing efforts to come to terms with this genocide. The Holocaust, the murder of 6 million Jews by Germans in Nazi-occupied Europe during World War II, is one of the crucial events of modern history. Investigates the uniqueness of the Holocaust relative to other acts of ethnic cleansing or genocide, including mass death in the New World and mass murder in Armenia, Bosnia, and Rwanda.",2
CSSH,JWSS,2285,America and the Holocaust,0,0,0,0,1,0,0,1,0,0,0,0,0,"Examines the American response to the Holocaust, in terms of both contemporaneous knowledge and actions and the lasting impact on policy and culture. Starts with early twentieth-century events, such as the Armenian genocide, that shaped later attitudes. Explores the prewar period, particularly U.S. immigration and isolationist policies. Assesses Americans’ knowledge of European events as the extermination campaign unfolded and fights ensued over rescue possibilities. Examines changing depictions of the Holocaust that emerged in the postwar period as a result of critical events such as the Eichmann trial and popular television and film portrayals. Finally, considers how perceptions of the Holocaust have shaped subsequent U.S. responses to genocide.",1
CSSH,JWSS,2610,Contemporary Israeli Literature and Art Abroad,0,0,1,0,0,0,0,0,0,0,0,0,0,"Explores contemporary Israeli culture. Offers students an opportunity to meet with Israeli writers, visit sites of literary settings, and explore art galleries and museums. Visiting significant historical sites provides the context for understanding allusions to Israel from biblical times to the present. Readings include historical backgrounds, scriptures, short stories, and poetry by major Israeli and Palestinian writers from 1948 through the present. Offered via a faculty-led study abroad program.",3
CSSH,JWSS,3685,Modern and Contemporary Jewish Literature,0,0,1,0,0,0,1,0,0,0,0,0,0,"Surveys Jewish literature from the late modern (1880–1948) and contemporary (1948–present) periods. Considers themes of immigration and cross-cultural influences and issues of religious, ethnic, and gender identity. Emphasizes American and European literatures to begin to define an international Jewish literary canon, including Yiddish poets and playwrights, Russian Jewish writers, and modern writers.",3
CSSH,LACS,1220,"Latino, Latin American, and Caribbean Studies",0,0,1,0,1,0,0,0,0,0,0,0,0,"Offers an interdisciplinary introduction to Latinos and people of Latin American and Caribbean origin in the United States as well as to the regions of Latin America and the Caribbean. Dispels a series of powerful myths associated with U.S. Latinos and in Latin American and Caribbean society, such as racial inferiority, poverty, machismo, and violence. Introduces the construction of Latino, Latin American, and Caribbean identities as well as the politics, economics, history, and culture.",4
CSSH,LPSC,3307,Understanding the Modern Supreme Court,0,0,0,0,1,0,0,0,0,0,0,0,0,"Offers a historical overview of the Supreme Court’s role in American life, focusing on the 20th century. As a legal, political, and policymaking institution, the Supreme Court plays a central role in U.S. legal, political, and policy disputes. The justices possess a wide range of social, cultural, political, and economic views.",3
CSSH,NETS,5116,Network Science 1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Introduces network science and the set of analytical, numerical, and modeling tools used to understand complex networks emerging in nature and technology. Focuses on the empirical study of real networks, with examples coming from biology (metabolic, protein interaction networks), computer science (World Wide Web, Internet), or social systems (e-mail, friendship networks). Shows the organizing principles that govern the emergence of networks and the set of tools necessary to characterize and model them. Covers elements of graph theory, statistical physics, biology, and social science as they pertain to the understanding of complex systems.",2
CSSH,PHIL,1101,Introduction to Philosophy,0,0,0,0,1,0,0,1,0,0,0,0,0,"Introduces students to philosophy by acquainting them with the theories and arguments of classical and contemporary philosophers and by teaching skills of constructing and analyzing arguments. Emphasizes philosophical inquiry. Topics include the basis of morality, free will vs. determinism, the existence of God, the problem of suffering, and the nature of knowledge.",1
CSSH,PHIL,1102,Introduction to Contemporary Moral Issues,0,0,0,0,1,0,0,1,0,0,0,0,0,"Focuses on current controversial issues and moral debates. Specific topics vary but include subjects like abortion, euthanasia, global poverty, economic justice, affirmative action, gender relations, animal rights, the environment, the death penalty, war, cloning, and same-sex marriage. Offers an opportunity to learn to apply both the methods of philosophical analysis and various ethical and political theories to these controversies.",1
CSSH,PHIL,1105,Science and Pseudoscience,1,0,1,0,0,0,0,0,0,0,0,0,0,"Examines the distinction between science and pseudoscience, how scientific theories change over time, the limits of scientific explanation, and whether or not scientific practice is rational and objective. What makes a theory scientific? Does culture influence scientific reasoning? What separates Einstein’s theory of relativity and astrological horoscopes? Covers a variety of topics in the history of science such as the Copernican revolution and the practice of psychoanalysis. Also covers contemporary issues regarding the scientific status of IQ tests, intelligent design theory, and others.",5
CSSH,PHIL,1106,Ethics and Politics of Work,0,0,0,0,0,0,0,1,0,0,0,0,0,"Offers students an opportunity to explore the ethical challenges people face as employees, managers, founders, business owners, board members, stockholders, and clients. Aims to identify a set of ethical challenges people in these positions face. Explores how ethical and political theory helps us to understand and perhaps even resolve questions such as what it means to work ethically and the political dimensions of our working lives. Introduces philosophical tools for making sense of the differences between individual and collective responsibilities people have within both their workplace and their political communities.",1
CSSH,PHIL,1110,Introduction to Religious Studies,0,0,1,0,0,0,1,0,0,0,0,0,0,"Examines the methods, disciplines, and theories employed in the academic study of religion. Focuses on major theories of religion employed in the discipline of religious studies, including historical, psychological, anthropological, and sociological approaches. Introduces students to the primary methods of research in the academic study of religion.",2
CSSH,PHIL,1111,Introduction to World Religions,0,0,0,0,0,0,1,1,0,0,0,0,0,"Offers a historical and thematic overview of the most widely recognized religions in the world today: Christianity, Judaism, Islam, Hinduism, and Buddhism. Focuses on the formative periods and historical developments of the great religions, ritual practices, and the differing ways in which they answer the fundamental religious questions. Considers ways in which religious practitioners have attempted to understand the nature of the world, human society, and a person’s place within them.",4
CSSH,PHIL,1112,Debating Ethical Controversies,0,0,0,0,1,0,0,1,0,0,0,0,0,"Introduces students to the fundamentals of moral theory; ethical reasoning; social and political philosophy; as well as theories of social, political, and institutional change. Emphasizes in-depth ethical analysis and evaluation of the issues studied, their social and historical sources and context, as well as the way in which responses to them can and should lead to institutional and policy changes. Offers students an opportunity to be selected for an off-campus competitive debate experience. This course is modeled after the Intercollegiate Ethics Bowl debates on current social and ethical issues.",1
CSSH,PHIL,1115,Introduction to Logic,0,0,0,1,0,1,0,0,0,0,0,0,0,"Covers the fundamentals of (formal) deductive and inductive logic. Begins with a thorough treatment of Boolean (i.e., truth-functional or propositional) logic, which provides the foundation for both mathematical and statistical reasoning. Discusses various applications of Boolean logic, including the reconstruction and evaluation of (natural language) deductive arguments. Covers inductive-logical reasoning, such as the fundamentals of the probability calculus and its applications to inductive (ampliative) inference. Offers students an opportunity to understand both deductive (e.g., mathematical) and inductive (e.g., statistical) reasoning.",1
CSSH,PHIL,1120,Understanding the Bible,0,0,1,0,1,0,0,0,0,0,0,0,0,"Introduces students to the Old and New Testaments of the Bible in its social, political, and cultural contexts.",5
CSSH,PHIL,1130,Comparative Ethics,0,0,0,0,0,0,1,1,0,0,0,0,0,"Focuses on how traditions imagine the moral life in cross-cultural contexts. Topics may include ideals of human flourishing, notions of virtue and vice, and conceptions of self and community. Offers students an opportunity to learn methods of philosophical analysis and argumentation in cross-cultural contexts.",4
CSSH,PHIL,1133,Selling Spirituality,0,0,1,0,0,0,1,0,0,0,0,0,0,"Focuses on two popular practices—yoga and mindfulness—to explore the ethics of the commodification of East and South Asian spiritual practices. Topics include whether cultural appropriation applies to spiritual/religious borrowings; debates over whether yoga or meditation are properly understood as religious, philosophical, or something else; and how and to whom these practices are marketed. Includes readings, informal and formal research and writing assignments, and experiential mindfulness learning assignments.",1
CSSH,PHIL,1145,Technology and Human Values,0,0,0,0,1,0,0,1,0,0,0,0,0,"Studies philosophy of technology, as well as ethics and modern technology. Considers the relationship between technology and humanity, the social dimensions of technology, and ethical issues raised by emerging technologies. Discusses emerging technologies such as biotechnology, information technology, nanotechnology, and virtual reality.",1
CSSH,PHIL,1160,Introduction to Economic Justice,0,0,0,0,1,0,0,1,0,0,0,0,0,"Explores questions of economic justice from a philosophical perspective. Examines capitalism, what it is and what its ethical virtues and limitations are; if there are changes or alternatives to capitalism that would make our economic system more just; how much economic inequality we should consider morally acceptable; and in what ways racism and gender discrimination impact the fairness of our economy. Considers these questions by reading works in the history of philosophy while also engaging with contemporary philosophers writing about current challenges to economic justice, such as racism, gender discrimination, and economic inequality.",4
CSSH,PHIL,1162,Ethics and Philosophy through Sport,0,0,0,0,0,1,0,1,0,0,0,0,0,"Introduces issues in ethics, epistemology, and metaphysics through sports. Each topic consists of a case study from the domain of sports in which an ethical or philosophical issue arises, paired with a classical or contemporary reading on the issue. Thus, this course uses examples from sport that exemplify core philosophical topics that arise as well in domains beyond sport. Studies justice and fairness, ability and disability, conceptual clarity/definition, individual vs. collective welfare, social goods, punishment, animal welfare, and the rationality of group identification. Uses data analysis, prediction models, and rational expectations in sports to illustrate several central issues in epistemology, including the problem of induction, counterfactual reasoning, decision theory, and game theory.",5
CSSH,PHIL,1165,Moral and Social Problems in Healthcare,0,0,0,0,1,0,0,1,0,0,0,0,0,"Introduces ethical theories and moral principles, and then uses these theories and principles to analyze the moral problems that arise in the medical context. Topics include euthanasia, medical paternalism, informed consent, patient confidentiality, the right to die, the ethics of medical research, abortion, the right to healthcare, distribution of scarce medical resources, and the ethical implications of health maintenance organizations.",5
CSSH,PHIL,1170,"Business, Ethics, and Human Rights",0,0,0,0,1,0,0,1,0,0,0,0,0,"Examines the moral, social, and human rights implications of business for individuals and communities, both globally and domestically. Topics include corporate social responsibility, stakeholder theory, advertising, and gun violence, diversity and racism, CEO activism, affirmative action in the tech sector, the gig economy and employee rights, as well as human rights violations by multinational companies, including sweatshops and environmental harms. Examines the contributions of both big and small businesses to making the world a better place and considers policy that can work to that end.",1
CSSH,PHIL,1180,Environmental Ethics,0,0,0,0,1,0,0,1,0,0,0,0,0,"Focuses on a current ecological crisis and addresses the values that underlie our concern over this crisis, whether the values at issue are anthropocentric or biocentric. Explores the ethical implications these ecological concerns have for our individual lifestyles, and for our role as members of communities.",3
CSSH,PHIL,1185,The Ethics of Food,0,0,0,0,1,0,0,1,0,0,0,0,0,"Introduces the ethics of food. Elucidates a wide range of ethical issues associated with food production, processing, distribution, and consumption. Offers students an opportunity to develop skills in ethics and values analysis that can be applied to evaluate food-related practices and policies. Includes topics such as the ethics of different food systems, genetically modified crops, meat eating, hunting, food security, food justice, sustainability, synthetic meat, food advertising, food safety, and foodie culture.",2
CSSH,PHIL,1195,Research Ethics,0,0,0,0,1,0,0,1,0,0,0,0,0,"Addresses how to engage in scientific, medical, and technological research in an ethically responsible manner. Research is crucial to understanding social, environmental, and health problems, as well as to developing effective responses to them. If the paradigm of responsible research is too restrictive, the benefits of scientific progress and technological innovation can be delayed or unrealized. At the same time, researchers have a responsibility to protect research subjects, to appropriately engage with members of the community, and to avoid behaving in ways that undermine scientific research in the long run. Explores the many ethical dimensions of research, and introduces students to the ethical foundations and controversies that are central to developing appropriate ethical frameworks for engaging in research.",5
CSSH,PHIL,1220,The Meaning of Death,0,0,1,0,1,0,0,0,0,0,0,0,0,"Offers an inquiry into different philosophical and religious perspectives on death and life after death, including an examination of some powerful contemporary accounts of personal confrontation with death along with investigations into attitudes toward death in other traditions (for example, Hinduism and Buddhism).",2
CSSH,PHIL,1260,Apocalypticism in Film,0,0,1,0,0,0,1,0,0,0,0,0,0,"Begins with an investigation of biblical texts that give rise to apocalypticism, definitions of apocalypticism, and an introductory exploration of the various ways in which apocalypticism has manifested itself in Western culture. Examines the diverse and changing presentation of apocalypticism in film and includes titles such as 'The Book of Eli,' 'The Day the Earth Stood Still,' 'Independence Day,' 'The Seventh Seal,' and 'Blade Runner.'.",2
CSSH,PHIL,1271,"Sex in Judaism, Christianity, and Islam",0,0,0,0,0,0,1,1,0,0,0,0,0,"Explores approaches to gender, social organization of sexuality and gender, sexual ethics, and marriage in Judaism, Christianity, and Islam. Explores various sources within each tradition that serve as normative foundations, contemporary cultural and sociological dynamics that challenge those foundations, and psychological/existential considerations for understanding the general nature of human sexuality. Addresses how these traditions understand gender and gender roles, seek to shape and control interactions between men and women, regulate sexual relations outside of and within marriage, view sexuality education, regard homosexuality, and examine historical and contemporary approaches to marriage, divorce, and parenting.",5
CSSH,PHIL,1275,"Hinduism, Buddhism, and Beyond",0,0,1,0,0,0,0,1,0,0,0,0,0,"Examines Hinduism, Jainism, Theravada Buddhism, Mahayana Buddhism, Confucianism, Taoism, and Shinto within South Asia (India) and east Asia (China and Japan). Combines readings in primary source materials (the religious texts of these traditions) with secondary examinations of the historical and doctrinal developments within each tradition and region. This course intends to give students a context in which to examine the ways in which religions develop in interlocking sociocultural and political contexts and to provide a grounding in the lived experiences of these religious traditions.",1
CSSH,PHIL,1280,"Islam: Rituals, Traditions, and Debates",0,0,1,0,0,0,1,0,0,0,0,0,0,"Explores Islam through its foundations narrative, rituals, doctrines, and ethical teachings. Presents Islam in terms of its diversity by focusing on a series of key debates in Islamic thought and practice from its early history to the present day in cross-cultural perspectives.",2
CSSH,PHIL,1285,Jewish Religion and Culture,0,0,1,0,1,0,0,0,0,0,0,0,0,"Explores some of the rich variety of Jewish cultural expressions and interpretive traditions, including the Jewish life cycle (birth through death) and the calendar cycle (holidays and daily rituals). Judaism is an ancient, living religious civilization that has evolved continuously over the millennia and around the globe. Offers students an opportunity to become familiar with the major periods of Jewish history and study exemplary formative Jewish texts (from the Bible and its interpreters through rabbinic, legal, and later literatures). Studies the global diversity of Jewish traditions, cultures, and identities, including how Jewish religion and culture have been influenced by the communities in which Jews have lived and live. No prior knowledge of Judaism is necessary or assumed.",5
CSSH,PHIL,1290,Chinese Philosophy and Religion,0,0,1,0,0,0,0,1,0,0,0,0,0,"Surveys the origins and development of the indigenous religious traditions of China, from the oracle bone divinations of the Shang Dynasty to the philosophical and religious traditions of Confucianism, Mohism, Yangism, Daoism, and Legalism. Identifies and elucidates those elements of ancient Chinese thought that have had the most lasting influence on the Chinese ethos and worldview. Studies the foundational texts of ancient China and also examines the relevant practices that helped to define the various traditions of thought. Focuses on how religious and philosophical ideas influenced the larger culture of Chinese life in regard to the arts, medicine, the social order, and government.",2
CSSH,PHIL,1300,Knowledge in a Digital World,0,0,0,0,1,0,0,1,0,0,0,0,0,"Examines the impact that information technologies (such as the internet, search engines, blogs, wikis, and smartphones); information processing techniques (such as big data analysis, machine learning, crowdsourcing, and cryptography); and information policies (such as privacy norms and speech restrictions) have on what we know and how much we know, as individuals and as a society. The digital world can enhance our ability to acquire knowledge by providing us with fast and cheap access to huge amounts of information. However, it can also undermine our cognitive abilities and provide us with inaccurate or misleading information. Studies normative frameworks from epistemology and ethics (such as epistemic value theory, the extended mind hypothesis, and moral rights) to evaluate these technologies and policies.",5
CSSH,PHIL,1666,The Problem of Evil in Film,0,0,0,0,0,0,1,1,0,0,0,0,0,"Seeks to answer the question, ""What is evil?"" Uses a variety of film genres to examine the definitions of evil in relation to concepts such as power, sin, hate, greed, envy, murder, neglect, fear, terror, tragedy, and “the Other.” Studies the problem of evil from the perspectives of religious studies and philosophy. Examines the various explanations for evil from a variety of Western religious traditions and explores the presentation of ethical dilemmas and moral theory to assess the content of a variety of films. Studies film titles such as The Dark Knight, The Exorcist, Silence of the Lambs, Frankenstein, Life Is Beautiful, Rear Window, Dr. Strangelove, Phone Booth, Crash, Star Wars, and The Wizard of Oz.",2
CSSH,PHIL,1667,Science Fiction and Film: Moral Dilemmas and Ethical Analysis,0,0,0,0,0,0,1,1,0,0,0,0,0,"Explores how science fiction films function as mythical cautionary tales about moral dilemmas of the twentieth and twenty-first centuries and as projections about how these dilemmas may be resolved or continue in the future. Provides a framework for an ethical analysis and examines how themes such as manifest destiny, nationalism, utopia, good vs. evil, war, and concepts of “the Other” are presented in classic and contemporary film. Also shows how science fiction film sometimes reinterprets pre-existing stories from world cultures and world religious traditions, updating earlier moral dilemmas to the contemporary situation.",4
CSSH,PHIL,2001,Ethics and Evolutionary Games,0,0,0,0,1,0,0,1,0,0,0,0,0,"Surveys the basic ideas and principles from evolutionary game theory and how they can be applied to philosophical questions about ethical and social norms. Investigates how cooperation evolves and is maintained; where our sense of fairness comes from and how it affects the way we interact with others; why individuals are altruistic; and whether there is a rational basis for our most basic social norms. Basic ethical norms can involve cooperation, altruism, mutual aid, fairness, coordination, and communication. Evolution and game theory, the formal study of social interaction, have recently been applied to these areas in order to better understand how these norms can arise naturally.",2
CSSH,PHIL,2016,The Philosophy and Ethics of Lying and Deception,0,0,0,0,1,0,0,1,0,0,0,0,0,"Examines lying and other forms of deception in a wide range of modern contexts from advertising to politics, using different theoretical approaches. Offers students an opportunity to use philosophical and economic theories to investigate what lying is, why people lie, when and why it is wrong to lie, how we can learn from other people even though they might be lying, and how social institutions affect—and are affected by—all of this lying. In modern society, we are confronted with lies, spin, fake news, and even “BS” on a daily basis. Since these forms of deception play such a central role in human life, many philosophers—including Plato, Augustine, and Kant—have studied the ontology, ethics, epistemology, economics, and logic of lying and deception.",2
CSSH,PHIL,2143,Philosophy for Children,0,1,0,0,0,0,0,0,0,0,0,0,0,"Explores big questions in philosophy—how should one conduct oneself, what does it mean to know something, are there object values in an aesthetic domain such as art? Offers students an opportunity to learn methodologies and tools of philosophical inquiry and apply them to works of children’s literature in order to be able to facilitate philosophical discussions in the elementary school classroom. Emphasizes creating a community of inquiry and learning how to devise and communicate different answers to philosophical questions at the elementary level. Students develop lesson plans to help engage young children in philosophical discussion and reflection.",2
CSSH,PHIL,2155,Human Rights,0,0,0,0,1,0,0,1,0,0,0,0,0,"Offers students an opportunity to obtain a solid understanding of the political, philosophical, and legal dimensions of human rights as well as an overview of some of the current debates in human rights. Discusses the intellectual history of human rights and explores their philosophical and historical roots. Examines their legal and political dimensions and human rights laws and institutions. Explores in-depth a number of contemporary human rights issues including genocide, women’s rights, children’s rights, refugees, and torture.",1
CSSH,PHIL,2230,Music and Religion,0,0,1,0,0,0,1,0,0,0,0,1,0,"Explores the relationship between religion, sound, and musical expression using the lenses of gender studies, cultural studies, and performance theory. Emphasizes the interpretive and symbolic understandings of sonic expressions of religiosity, including chanting, mantra use, choir and congregational singing, and speaking in tongues. Seeks to familiarize students with some of the key sonic expressions within the Christian, Islamic, Hindu, and Buddhist traditions; to explore the methods of studying musical and sonic theology; and to analyze these traditions’ own debates about the use of sound and music in religious practice.",2
CSSH,PHIL,2259,"Sex, Gender, and Judaism",0,0,1,0,0,0,1,0,0,0,0,0,0,"Introduces the representation of sex and gender in Jewish culture and religion. Explores varied representations of masculinity and femininity over time and place within Jewish communities; the role of biblical texts in the construction of Western conceptions of gender and sexuality; and how contemporary feminist, queer, and other sexual identities have influenced Jewish practices. Readings draw from a range of primary sources (memoirs, fiction, religious texts, etc.) and critical literature.",1
CSSH,PHIL,2301,Philosophical Problems of Law and Justice,0,0,0,0,1,0,0,1,0,0,0,0,0,Focuses on general questions about the law: What is the nature and proper scope of the law? How should the law be enforced and are there alternatives to punishment? How can laws be properly interpreted? Examples of legal controversies are related to the theories studied.,1
CSSH,PHIL,2302,Philosophical Problems of War and Peace,0,0,0,0,1,0,0,1,0,0,0,0,0,"Concentrates on ethical and philosophical issues about war and peace. Focuses on the nature and justification of war, moral questions about tactics in war, ideas for avoiding war, concepts of and strategies for attaining peace, and the morality of relations between nations.",1
